Wall time,Step,Value
1579534954.0134702,443200,-2.331968307495117
1579534955.1711724,446400,-122.62982177734375
1579534955.7511625,448000,-1540.0406494140625
1579534955.751257,448000,-1544.8238525390625
1579534955.7514448,448000,-1524.9503173828125
1579534956.3079238,449600,-1099.688232421875
1579534956.3082047,449600,-1103.4688720703125
1579534956.308271,449600,-848.2413940429688
1579534956.878383,451200,-116.45909118652344
1579534957.4821854,452800,-1.1600682735443115
1579534957.4825828,452800,-1.1383973360061646
1579534959.1675625,457600,-379.850341796875
1579534959.699602,459200,-1517.0731201171875
1579534960.2498686,460800,-261.6669616699219
1579534960.2503982,460800,-261.2395324707031
1579534960.8199887,462400,-954.8552856445312
1579534961.379966,464000,-115.60994720458984
1579534961.9404275,465600,-263.4319763183594
1579534963.6087203,470400,-1484.4747314453125
1579534964.159547,472000,-262.8684997558594
1579534966.389984,478400,-403.1497497558594
1579534966.3900914,478400,-397.93243408203125
1579534967.0238848,480000,-919.3694458007812
1579534969.9801693,488000,-116.77245330810547
1579534970.5356593,489600,-2.6863605976104736
1579534971.1027431,491200,-130.76055908203125
1579534971.102949,491200,-132.2229766845703
1579534971.1031568,491200,-132.51185607910156
1579534971.6865232,492800,-3.4829328060150146
1579534973.3267179,497600,-262.074951171875
1579534973.3267863,497600,-520.9702758789062
1579534974.4397004,500800,-264.1313171386719
1579534974.4399688,500800,-262.179931640625
1579534974.4405494,500800,-260.6159362792969
1579534975.5463161,504000,-2.5549445152282715
1579534976.1302505,505600,-4.905818939208984
1579534976.7781453,507200,-2.045024871826172
1579534978.0672834,510400,-138.46034240722656
1579534978.0676744,510400,-264.4900817871094
1579534978.6653802,512000,-130.20193481445312
1579534980.3844194,516800,-1498.772216796875
1579534980.9988837,518400,-1510.903076171875
1579534982.2203128,521600,-132.08619689941406
1579534982.220832,521600,-130.74668884277344
1579534983.4285161,524800,-129.0828094482422
1579534984.082734,526400,-826.5678100585938
1579534984.0828073,526400,-821.6908569335938
1579534985.214536,529600,-828.19482421875
1579534985.772496,531200,-808.5204467773438
1579534985.7728908,531200,-910.6192016601562
1579534987.5283365,536000,-259.9953918457031
1579534988.1154423,537600,-1.53060781955719
1579534988.6973767,539200,-411.2038879394531
1579534989.263532,540800,-127.81317901611328
1579534989.8098106,542400,-398.0253601074219
1579534990.9365578,545600,-1497.352783203125
1579534992.0538094,548800,-284.4894714355469
1579534992.054028,548800,-288.2518615722656
1579534993.108956,552000,-1498.2303466796875
1579534995.3451643,558400,-784.4456787109375
1579534995.3452659,558400,-266.4261779785156
1579534995.3453841,558400,-397.44476318359375
1579534997.0180488,563200,-268.1527099609375
1579534998.2836924,566400,-1.7573314905166626
